label,ra,dec,theta
J1807+0756,18.1308986111111,7.94538611111111,271.963479166667
J1807-0847,18.1272298333333,-8.79535277777778,271.9084475
J1807-2459A,18.1223210011111,-24.9980281944444,271.834815016667
J1807-2459B,18.1224642247222,-25.0005319444444,271.836963370833
J1807-2557,18.1204611111111,-25.9555555555556,271.806916666667
J1808+00,18.1386111111111,0.566666666666667,272.079166666667
J1808-1020,18.1460094444444,-10.34675,272.190141666667
J1808-1517,18.1441916666667,-15.2944444444444,272.162875
J1808-1726,18.1450833333333,-17.4408333333333,272.17625
J1808-2024,18.1442602777778,-20.4110694444444,272.163904166667
J1808-2701,18.1370083333333,-27.0225,272.055125
J1808-3249,18.1345777777778,-32.8261111111111,272.018666666667
J1809-0119,18.1642666666667,-1.32472222222222,272.464
J1809-0743,18.1599777777778,-7.71705555555556,272.399666666667
J1809-1429,18.1626416666667,-14.4902777777778,272.439625
J1809-1850,18.1603361111111,-18.8486111111111,272.405041666667
J1809-1917,18.1619852777778,-19.2939166666667,272.429779166667
J1809-1943,18.1641908222222,-19.7310920833333,272.462862333333
J1809-2004,18.1544083333333,-20.07,272.316125
J1809-2332,18.1639583333333,-23.5396333333333,272.459375
J1809-3547,18.1574944444444,-35.7883333333333,272.362416666667
J1810-1441,18.1831005555556,-14.6926666666667,272.746508333333
J1810+1744,18.1770222222222,17.7437166666667,272.655333333333
J1810-1820,18.1820888888889,-18.3441666666667,272.731333333333
J1810-2005,18.1830533055556,-20.0856305555556,272.745799583333
J1810-5338,18.1790083333333,-53.6354722222222,272.685125
J1811-0154,18.1888555555556,-1.90858333333333,272.832833333333
J1811+0702,18.1890055555556,7.04158333333333,272.835083333333
J1811-1049,18.188075,-10.8175,272.821125
J1811-1717,18.1907027777778,-17.2963888888889,272.860541666667
J1811-1736,18.1986205555556,-17.6104722222222,272.979308333333
J1811-1835,18.1915888888889,-18.5955555555556,272.873833333333
J1811-1925,18.1914444444444,-19.4244444444444,272.871666666667
J1811-2405,18.1888480972222,-24.0884347222222,272.832721458333
J1811-2439,18.1987583333333,-24.6647222222222,272.981375
J1811-4930,18.1908861111111,-49.5057777777778,272.863291666667
J1812-1910,18.2096916666667,-19.1775,273.145375
J1812-2102,18.2058138888889,-21.0433333333333,273.087208333333
J1812-2526,18.2089722222222,-25.4438888888889,273.134583333333
J1812-2748,18.2112722222222,-27.8008333333333,273.169083333333
J1812-3039,18.2124727777778,-30.6558333333333,273.187091666667
J1813-1246,18.2232694444444,-12.7664444444444,273.349041666667
J1813-1749,18.226435,-17.8326333333333,273.396525
J1813+1822,18.2274333333333,18.3708333333333,273.4115
J1813-2113,18.2277416666667,-21.2167777777778,273.416125
J1813-2242,18.2247666666667,-22.7016666666667,273.3715
J1813-2621,18.227942125,-26.3658486111111,273.419131875
J1814-0521,18.2405916666667,-5.36027777777778,273.608875
J1814-0618,18.2447944444444,-6.30047222222222,273.671916666667
J1814+1130,18.2452061111111,11.5122083333333,273.678091666667
J1814-1649,18.2437083333333,-16.8244444444444,273.655625
J1814-1744,18.2453055555556,-17.7466666666667,273.679583333333
J1815-1738,18.2540755555556,-17.6341666666667,273.811133333333
J1815-1910,18.2508555555556,-19.1667777777778,273.762833333333
J1815+55,18.25,55.4833333333333,273.75
J1816-0755,18.2734841666667,-7.92291666666667,274.1022625
J1816-1446,18.274775,-14.775,274.121625
J1816+4510,18.2766484333333,45.1760727222222,274.1497265
J1816-5643,18.2767955555556,-56.7283611111111,274.151933333333
J1817-0743,18.2971638888889,-7.72191666666667,274.457458333333
J1817-1511,18.2933888888889,-15.1941666666667,274.400833333333
J1817-1938,18.2852277777778,-19.6433333333333,274.278416666667
J1817-2311,18.2833333333333,-23.1833333333333,274.25
J1817-3618,18.2849380555556,-36.3011111111111,274.274070833333
J1817-3837,18.2834083333333,-38.63325,274.251125
J1818-01,18.3041666666667,-1.81722222222222,274.5625
J1818-1116,18.3073472222222,-11.2747222222222,274.610208333333
J1818-1422,18.3066016666667,-14.3768638888889,274.599025
J1818-1448,18.3077527777778,-14.8105555555556,274.616291666667
J1818-1519,18.3040555555556,-15.3286111111111,274.560833333333
J1818-1541,18.3104222222222,-15.6958333333333,274.656333333333
J1818-1556,18.3144305555556,-15.9344444444444,274.716458333333
J1819-0925,18.3307061111111,-9.43052777777778,274.960591666667
J1819-1008,18.3277738888889,-10.1411111111111,274.916608333333
J1819-1114,18.3246611111111,-11.2452777777778,274.869916666667
J1819-1131,18.3328194444444,-11.5247222222222,274.992291666667
J1819+1305,18.332285,13.0875694444444,274.984275
J1819-1318,18.3287944444444,-13.3116666666667,274.931916666667
J1819-1408,18.3324444444444,-14.1337777777778,274.986666666667
J1819-1458,18.3261591666667,-14.9676583333333,274.8923875
J1819-1510,18.3315808333333,-15.1723888888889,274.9737125
J1819-17,18.325,-17.0833333333333,274.875
J1819-1717,18.3287222222222,-17.2877777777778,274.930833333333
J1820-0509,18.3396466666667,-5.16069444444445,275.0947
J1820-1529,18.3446722222222,-15.4972222222222,275.170083333333
J1821+0155,18.3608010222222,1.92277583333333,275.412015333333
J1821-0256,18.3528638888889,-2.94405555555556,275.292958333333
J1821-0331,18.3624166666667,-3.52019444444444,275.43625
J1821-1419,18.3595277777778,-14.3238888888889,275.392916666667
J1821-1432,18.3610491666667,-14.5481111111111,275.4157375
J1821+1715,18.3537508333333,17.2630722222222,275.3062625
J1821+41,18.3666666666667,41.75,275.5
J1822-0848,18.3810722222222,-8.81638888888889,275.716083333333
J1822-0907,18.3777222222222,-9.12666666666667,275.665833333333
J1822+1120,18.3707222222222,11.3489444444444,275.560833333333
J1822-1252,18.37825,-12.8802777777778,275.67375
J1822-1604,18.3716666666667,-16.0741111111111,275.575
J1822-1617,18.3768333333333,-16.2930555555556,275.6525
J1822-4209,18.3698211111111,-42.15305,275.547316666667
J1823+0550,18.3919369722222,5.84008611111111,275.879054583333
J1823-1126,18.38885,-11.4344444444444,275.83275
J1823-1347,18.3900694444444,-13.7983333333333,275.851041666667
J1823-1526,18.3892833333333,-15.4394444444444,275.83925
J1823-1807,18.3860222222222,-18.1258333333333,275.790333333333
J1823-3021A,18.394579725,-30.3611463888889,275.918695875
J1823-3021B,18.39487375,-30.3613722222222,275.92310625
J1823-3021C,18.3947643333333,-30.3606805555556,275.921465
J1823-3021D,18.394592,-30.3621277777778,275.91888
J1823-3021E,18.3945833333333,-30.3611666666667,275.91875
J1823-3021F,18.3945833333333,-30.3611666666667,275.91875
J1824-0127,18.4148416666667,-1.46427777777778,276.222625
J1824-1159,18.4155975,-11.9981666666667,276.2339625
J1824-1350,18.4139391666667,-13.8391666666667,276.2090875
J1824-1423,18.4159408333333,-14.3848055555556,276.2391125
J1824-1500,18.4039166666667,-15.0091666666667,276.05875
J1824-2233,18.4028666666667,-22.5530555555556,276.043
J1824-2328,18.4079555555556,-23.4713888888889,276.119333333333
J1824-2452A,18.4088911,-24.8696733333333,276.1333665
J1824-2452B,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452C,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452D,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452E,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452F,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452G,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452H,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452I,18.4090361111111,-24.8690555555556,276.135541666667
J1824-2452J,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452K,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2452L,18.4091138888889,-24.8697777777778,276.136708333333
J1824-2537,18.4084963888889,-25.6219444444444,276.127445833333
J1825-0319,18.4322091944444,-3.33265833333333,276.483137916667
J1825-0935,18.4251747222222,-9.58952777777778,276.377620833333
J1825-1108,18.42175,-11.1483333333333,276.32625
J1825-31,18.4327777777778,-31.0388888888889,276.491666666667
J1825-33,18.4338888888889,-33.35,276.508333333333
J1826-1256,18.4357027777778,-12.9425,276.535541666667
J1826-1334,18.4369930555556,-13.5796666666667,276.554895833333
J1826-1419,18.4451086111111,-14.3226666666667,276.676629166667
J1826-1526,18.4368333333333,-15.4341666666667,276.5525
J1827-0750,18.4507597222222,-7.83866666666667,276.761395833333
J1827-0934,18.4627455555556,-9.57122222222222,276.941183333333
J1828-0611,18.4724208333333,-6.19763888888889,277.0863125
J1828+0625,18.4744527777778,6.41680555555556,277.116791666667
J1828-1007,18.4750988888889,-10.1194722222222,277.126483333333
J1828-1057,18.4758916666667,-10.9572222222222,277.138375
J1828-1101,18.4719025,-11.0308055555556,277.0785375
J1828-1336,18.4785694444444,-13.6125,277.178541666667
J1828+1359,18.4814827777778,13.9931555555556,277.222241666667
J1828-2119,18.4726555555556,-21.3322222222222,277.089833333333
J1829+0000,18.4964277777778,0.00236111111111111,277.446416666667
J1829-0734,18.484825,-7.57277777777778,277.272375
J1829-1011,18.4850166666667,-10.1902777777778,277.27525
J1829+2456,18.492963,24.9383869444444,277.394445
J1830-0052,18.5085277777778,-0.881666666666667,277.627916666667
J1830-0131,18.5054477777778,-1.53002777777778,277.581716666667
J1830-10,18.5016666666667,-10.65,277.525
J1830-1135,18.5004777777778,-11.5922222222222,277.507166666667
J1830-1313,18.5116611111111,-13.2211666666667,277.674916666667
J1830-1414,18.5000972222222,-14.2436111111111,277.501458333333
J1831-0823,18.5267594444444,-8.38997222222222,277.901391666667
J1831-0952,18.5261955555556,-9.86713888888889,277.892933333333
J1831-1223,18.5202305555556,-12.3919444444444,277.803458333333
J1831-1329,18.5322111111111,-13.4988888888889,277.983166666667
J1831-1423,18.52475,-14.3961111111111,277.87125
J1832+0029,18.5474166666667,0.490833333333333,278.21125
J1832-0644,18.5451861111111,-6.73383333333333,278.177791666667
J1832-0836,18.54099845,-8.61526916666667,278.11497675
J1832-28,18.5416666666667,-28.7166666666667,278.125
J1833-0209,18.5515030555556,-2.15455555555556,278.272545833333
J1833-0556,18.5608,-5.93472222222222,278.412
J1833-0559,18.5521111111111,-5.99027777777778,278.281666666667
J1833-0831,18.562325,-8.51880555555556,278.434875
J1833-1034,18.559325,-10.56875,278.389875
J1833-1055,18.5662222222222,-10.9252777777778,278.493333333333
J1833-6023,18.5541111111111,-60.3844444444444,278.311666666667
J1834-0031,18.5808591666667,-0.526194444444445,278.7128875
J1834-0602,18.5772138888889,-6.04305555555556,278.658208333333
J1834-0633,18.5747916666667,-6.55030555555556,278.621875
J1834-0731,18.5711111111111,-7.51861111111111,278.566666666667
J1834-0742,18.5753666666667,-7.70572222222222,278.6305
J1834-0812,18.5749444444444,-8.2,278.624166666667
J1834-0845,18.5811438888889,-8.76556111111111,278.717158333333
J1834-09,18.5766666666667,-9.25,278.65
J1834+10,18.5741666666667,10.7333333333333,278.6125
J1834-1202,18.5730888888889,-12.0406666666667,278.596333333333
J1834-1710,18.5815002777778,-17.1805555555556,278.722504166667
J1834-1855,18.5794277777778,-18.9330555555556,278.691416666667
J1835-0114,18.5894216388889,-1.24266944444444,278.841324583333
J1835-0349,18.5869294444444,-3.81941666666667,278.803941666667
J1835-0522,18.5855888888889,-5.36888888888889,278.783833333333
J1835-0924,18.5938944444444,-9.4075,278.908416666667
J1835-09242,18.589395,-9.40441666666667,278.840925
J1835-0928,18.5895055555556,-9.46722222222222,278.842583333333
J1835-0944,18.5962944444444,-9.74138888888889,278.944416666667
J1835-0946,18.5957944444444,-9.77722222222222,278.936916666667
J1835-1020,18.5993197222222,-10.3346666666667,278.989795833333
J1835-1106,18.5884130555556,-11.1041944444444,278.826195833333
J1835-1548,18.5973138888889,-15.8105555555556,278.959708333333
J1835-3259A,18.5955555555556,-32.9902777777778,278.933333333333
J1836-0517,18.607,-5.29305555555556,279.105
J1836-11,18.6016666666667,-11.2833333333333,279.025
J1836-1324,18.6145241666667,-13.4093333333333,279.2178625
J1836-2354A,18.6070681111111,-23.9145527777778,279.106021666667
J1836-2354B,18.6067641666667,-23.9079722222222,279.1014625
J1836+5925,18.6037983333333,59.4250416666667,279.056975
J1837+0053,18.6245694444444,0.886944444444444,279.368541666667
J1837-0559,18.6232397222222,-5.99119444444444,279.348595833333
J1837-0604,18.6287638888889,-6.08027777777778,279.431458333333
J1837-08,18.6286111111111,-8.33444444444445,279.429166666667
J1837+1221,18.6186444444444,12.365,279.279666666667
J1837-1243,18.6192805555556,-12.7322222222222,279.289208333333
J1837-1837,18.6317361111111,-18.6188888888889,279.476041666667
J1838-01,18.6416666666667,-1.01666666666667,279.625
J1838-0107,18.6442841666667,-1.13017777777778,279.6642625
J1838-0453,18.6364416666667,-4.88972222222222,279.546625
J1838-0537,18.6488944444444,-5.61916666666667,279.733416666667
J1838-0549,18.6439138888889,-5.82,279.658708333333
J1838-0624,18.6477166666667,-6.415,279.71575
J1838-0655,18.6342027777778,-6.92594444444445,279.513041666667
J1838-1046,18.6406888888889,-10.7825,279.610333333333
J1838+1650,18.645295,16.8377916666667,279.679425
J1838-1849,18.6427194444444,-18.8330555555556,279.640791666667
J1839-01,18.6647222222222,-1.6,279.970833333333
J1839-0223,18.66612,-2.38597222222222,279.9918
J1839-0321,18.6604208333333,-3.35291666666667,279.9063125
J1839-0332,18.6657175,-3.54961111111111,279.9857625
J1839-0402,18.6641833333333,-4.04025,279.96275
J1839-0436,18.6500177777778,-4.61597222222222,279.750266666667
J1839-0459,18.6618386111111,-4.99966666666667,279.927579166667
J1839-0627,18.6556833333333,-6.45944444444444,279.83525
J1839-0643,18.6527230555556,-6.72922222222222,279.790845833333
J1839-0905,18.6648494444444,-9.08744444444445,279.972741666667
J1839-1238,18.6621411111111,-12.6446388888889,279.932116666667
J1839+15,18.65,15,279.75
J1840+0214,18.6761352777778,2.24852777777778,280.142029166667
J1840-04,18.6802777777778,-4.64083333333333,280.204166666667
J1840-0559,18.6731055555556,-5.98783333333333,280.096583333333
J1840-0626,18.6711972222222,-6.43761111111111,280.067958333333
J1840-0643,18.6692888888889,-6.72972222222222,280.039333333333
J1840-0753,18.6798888888889,-7.89222222222222,280.198333333333
J1840-0809,18.6759344444444,-8.15091666666667,280.139016666667
J1840-0815,18.6704930555556,-8.25294444444445,280.057395833333
J1840-0840,18.6810833333333,-8.67472222222222,280.21625
J1840-1122,18.6733516666667,-11.3696388888889,280.100275
J1840-1207,18.6816061111111,-12.1257222222222,280.224091666667
J1840-1419,18.6758222222222,-14.3180555555556,280.137333333333
J1840+5640,18.6790577777778,56.682075,280.185866666667
J1841+0130,18.6882669444444,1.50469444444444,280.324004166667
J1841-0157,18.6989463888889,-1.96516666666667,280.484195833333
J1841-0310,18.690525,-3.1725,280.357875
J1841-0345,18.6940777777778,-3.81183333333333,280.411166666667
J1841-0425,18.6849063888889,-4.42208333333333,280.273595833333
J1841-0456,18.6887063888889,-4.93643333333333,280.330595833333
J1841-0500,18.6883722222222,-5.00541666666667,280.325583333333
J1841-0524,18.6970333333333,-5.40819444444444,280.4555
J1841-1404,18.6928611111111,-14.0719444444444,280.392916666667
J1841-7845,18.6905277777778,-78.7541666666667,280.357916666667
J1842-0153,18.716075,-1.89075,280.741125
J1842+0257,18.7085916666667,2.96633333333333,280.628875
J1842-0309,18.7052833333333,-3.16277777777778,280.57925
J1842+0358,18.7047283333333,3.97647222222222,280.570925
J1842-0415,18.7031358333333,-4.26061111111111,280.5470375
J1842-0612,18.7119583333333,-6.21,280.679375
J1842+0638,18.7027783333333,6.6375,280.541675
J1842-0800,18.7152619444444,-8.01486111111111,280.728929166667
J1842-0905,18.7061494444444,-9.09016666666667,280.592241666667
J1842+1332,18.7083222222222,13.53375,280.624833333333
J1843-0000,18.7244338888889,-0.0113611111111111,280.866508333333
J1843-0050,18.7268666666667,-0.836111111111111,280.903
J1843-0137,18.720175,-1.62952777777778,280.802625
J1843-0211,18.7250911111111,-2.18411111111111,280.876366666667
J1843-0355,18.7185194444444,-3.93222222222222,280.777791666667
J1843-0408,18.7287333333333,-4.13444444444445,280.931
J1843-0459,18.7243452777778,-4.99177777777778,280.865179166667
J1843-0510,18.71937,-5.16791666666667,280.79055
J1843-0702,18.7229002777778,-7.0485,280.843504166667
J1843-0744,18.7181908333333,-7.74169444444444,280.7728625
J1843-0806,18.7246430555556,-8.11247222222222,280.869645833333
J1843-1113,18.7281284027778,-11.2252922222222,280.921926041667
J1843-1448,18.7170486111111,-14.8035027777778,280.755729166667
J1843-1507,18.7260019444444,-15.1175,280.890029166667
J1843+2024,18.7239388888889,20.4151666666667,280.859083333333
J1844+00,18.7363888888889,0.583333333333333,281.045833333333
J1844-0030,18.7447497222222,-0.507166666666667,281.171245833333
J1844+0115,18.7445965,1.259715,281.1689475
J1844-02,18.7480555555556,-2.93333333333333,281.220833333333
J1844-0256,18.7485222222222,-2.94808333333333,281.227833333333
J1844-0302,18.735255,-3.03644444444444,281.028825
J1844-0310,18.7459666666667,-3.17697222222222,281.1895
J1844-0452,18.7337611111111,-4.87247222222222,281.006416666667
J1844-0502,18.7427666666667,-5.03347222222222,281.1415
J1844+1454,18.7485818333333,14.9039222222222,281.2287275
J1845-0316,18.7646944444444,-3.26805555555556,281.470416666667
J1845-0545,18.7606916666667,-5.75505555555556,281.410375
J1845+0623,18.7523861111111,6.39933333333333,281.285791666667
J1845-0635,18.7520572222222,-6.58983333333333,281.280858333333
J1845-0743,18.7658833333333,-7.72733333333333,281.48825
J1845-0826,18.7515813888889,-8.44436111111111,281.273720833333
J1845-1114,18.7627161111111,-11.2363888888889,281.440741666667
J1845-1351,18.7531944444444,-13.8651388888889,281.297916666667
J1846+0051,18.7788391666667,0.860833333333333,281.6825875
J1846-0257,18.7709694444444,-2.96,281.564541666667
J1846-0258,18.7735944444444,-2.97502777777778,281.603916666667
J1846-0749,18.7721511111111,-7.82261111111111,281.582266666667
J1846-07492,18.7688886111111,-7.82033333333333,281.533329166667
J1846+0919,18.7738888888889,9.32944444444444,281.608333333333
J1846-7403,18.7704944444444,-74.0511111111111,281.557416666667
J1847-0130,18.7931138888889,-1.51277777777778,281.896708333333
J1847-0427,18.7885722222222,-4.46638888888889,281.828583333333
J1847-0438,18.7938680555556,-4.63758333333333,281.908020833333
J1847-0443,18.7977361111111,-4.72672222222222,281.966041666667
J1847-0605,18.7891863888889,-6.08725,281.837795833333
J1848-0023,18.810525,-0.388055555555556,282.157875
J1848-0055,18.8126388888889,-0.931388888888889,282.189583333333
J1848+0351,18.8117333333333,3.85991666666667,282.176
J1848-0511,18.8041694444444,-5.19388888888889,282.062541666667
J1848-0601,18.8056525,-6.01880555555556,282.0847875
J1848+0604,18.8151727777778,6.07966666666667,282.227591666667
J1848+0647,18.8155583333333,6.79213888888889,282.233375
J1848+0826,18.8121583333333,8.44330555555556,282.182375
J1848-1150,18.8032805555556,-11.8358888888889,282.049208333333
J1848-12,18.8005555555556,-12.7833333333333,282.008333333333
J1848+12,18.8083333333333,12.8333333333333,282.125
J1849-0001,18.8171138888889,-0.0215555555555556,282.256708333333
J1849-0040,18.8195138888889,-0.672222222222222,282.292708333333
J1849+0127,18.8289388888889,1.45638888888889,282.434083333333
J1849-0317,18.8327361111111,-3.29194444444444,282.491041666667
J1849+0409,18.8176308333333,4.16175,282.2644625
J1849-0614,18.8292102777778,-6.24208333333333,282.438154166667
J1849+2423,18.8262989722222,24.3961044444444,282.394484583333
J1850-0006,18.8466472222222,-0.10725,282.699708333333
J1850-0026,18.8374205555556,-0.436555555555556,282.561308333333
J1850+0026,18.8458733333333,0.440444444444444,282.6881
J1850-0031,18.8426083333333,-0.519166666666667,282.639125
J1850+0124,18.8336149722222,1.40961388888889,282.504224583333
J1850+0242,18.8449119444444,2.71595555555556,282.673679166667
J1850+0423,18.8398416666667,4.38588888888889,282.597625
J1850+15,18.8358333333333,15.5333333333333,282.5375
J1851-0029,18.8653036111111,-0.499472222222222,282.979554166667
J1851-0053,18.8508805555556,-0.885361111111111,282.763208333333
J1851-0114,18.8545583333333,-1.23705555555556,282.818375
J1851+0118,18.8644944444444,1.31638888888889,282.967416666667
J1851+0232,18.85,2.53333333333333,282.75
J1851-0241,18.8542388888889,-2.69194444444444,282.813583333333
J1852+0008,18.87855,0.136,283.17825
J1852+0013,18.8782719444444,0.232527777777778,283.174079166667
J1852+0040,18.8773805555556,0.672166666666667,283.160708333333
J1852-0118,18.8714305555556,-1.30411111111111,283.071458333333
J1852-0127,18.8676666666667,-1.4565,283.015
J1852+0305,18.8757222222222,3.08472222222222,283.135833333333
J1852-0635,18.8826055555556,-6.59916666666667,283.239083333333
J1853-0004,18.8897272222222,-0.0756388888888889,283.345908333333
J1853+0011,18.8916577777778,0.191583333333333,283.374866666667
J1853+0056,18.8924055555556,0.949722222222222,283.386083333333
J1853+03,18.8833333333333,3,283.25
J1853+0505,18.8845444444444,5.09058333333333,283.268166666667
J1853+0545,18.8995586111111,5.76535,283.493379166667
J1853-0649,18.890395,-6.82386111111111,283.355925
J1853+0853,18.8894638888889,8.88805555555555,283.341958333333
J1853+1303,18.8992553261111,13.062244,283.488829891667
J1854+00,18.9,0,283.5
J1854+0306,18.9008277777778,3.10388888888889,283.512416666667
J1854+0317,18.9080722222222,3.29194444444444,283.621083333333
J1854-1557,18.9148888888889,-15.9561111111111,283.723333333333
J1855+0205,18.9283461111111,2.09344444444444,283.925191666667
J1855+0307,18.9240638888889,3.12227777777778,283.860958333333
J1855+0422,18.9281583333333,4.37972222222222,283.922375
J1855+0527,18.9208536111111,5.46130555555556,283.812804166667
J1855+0700,18.9215888888889,7.01030555555556,283.823833333333
J1855-0941,18.9210222222222,-9.68388888888889,283.815333333333
J1856+0102,18.9412508333333,1.03627777777778,284.1187625
J1856+0245,18.9474722222222,2.76305555555556,284.212083333333
J1856+0404,18.9407222222222,4.07388888888889,284.110833333333
J1856-0526,18.9394380555556,-5.44911111111111,284.091570833333
J1856-3754,18.9431694444444,-37.9022222222222,284.147541666667
J1857+0143,18.9591688888889,1.72972222222222,284.387533333333
J1857+0210,18.9613611111111,2.18277777777778,284.420416666667
J1857+0526,18.9544044444444,5.44130555555556,284.316066666667
J1857+0809,18.9525861111111,8.15119444444444,284.288791666667
J1857+0943,18.9601091413889,9.72146538888889,284.401637120833
J1857-1027,18.9573472222222,-10.4502777777778,284.360208333333
J1858+02,18.9666666666667,2,284.5
J1858+0215,18.9715083333333,2.26055555555556,284.572625
J1858+0241,18.9816138888889,2.69388888888889,284.724208333333
J1858+0346,18.9728777777778,3.77716666666667,284.593166666667
J1858-0736,18.9789722222222,-7.61666666666667,284.684583333333
J1858-2216,18.9666666666667,-22.2666666666667,284.5
J1859+00,18.9961111111111,0.583333333333333,284.941666666667
J1859+0601,18.9960444444444,6.02947222222222,284.940666666667
J1859+1526,18.9956636111111,15.4363888888889,284.934954166667
J1859+76,18.9833333333333,76.9,284.75
J1900-0051,19.0129566666667,-0.852333333333333,285.19435
J1900+0227,19.0107222222222,2.45888888888889,285.160833333333
J1900+0308,19.014043,3.14002194444444,285.210645
J1900+0634,19.0077872222222,6.57247222222222,285.116808333333
J1900-09,19.0038888888889,-9.46861111111111,285.058333333333
J1900-2600,19.0132172222222,-26.0121666666667,285.198258333333
J1900+30,19.005,30.8833333333333,285.075
J1900-7951,19.0067777777778,-79.8633888888889,285.101666666667
J1901+00,19.0255555555556,0.433333333333333,285.383333333333
J1901+0124,19.0312625,1.41369444444444,285.4689375
J1901+0235,19.0166666666667,2.58333333333333,285.25
J1901+0254,19.0210194444444,2.91138888888889,285.315291666667
J1901+0300,19.0332268888889,3.00647888888889,285.498403333333
J1901-0312,19.0210208333333,-3.20819444444444,285.3153125
J1901-0315,19.0212027777778,-3.25397222222222,285.318041666667
J1901+0320,19.0175027777778,3.33833333333333,285.262541666667
J1901+0355,19.025225,3.93302777777778,285.378375
J1901+0413,19.0195277777778,4.23083333333333,285.292916666667
J1901+0435,19.0256111111111,4.58972222222222,285.384166666667
J1901+0459,19.0166666666667,4.98333333333333,285.25
J1901+0510,19.0327361111111,5.17611111111111,285.491041666667
J1901+0621,19.0183222222222,6.35527777777778,285.274833333333
J1901+1306,19.0302138888889,13.1134166666667,285.453208333333
J1901-1740,19.021675,-17.6666666666667,285.325125
J1902+02,19.0333333333333,2,285.5
J1902+0248,19.0472944444444,2.81555555555556,285.709416666667
J1902-0340,19.0474166666667,-3.67166666666667,285.71125
J1902+0615,19.0472991666667,6.27594722222222,285.7094875
J1902+0723,19.0370944444444,7.3975,285.556416666667
J1902-10,19.0383333333333,-10.6591666666667,285.575
J1902-5105,19.0347222222222,-51.1619444444444,285.520833333333
J1902-70,19.0333333333333,-70,285.5
J1903-0258,19.0584286111111,-2.971,285.876429166667
J1903+0327,19.0516092258333,3.45533586388889,285.7741383875
J1903+0415,19.05,4.25,285.75
J1903+0601,19.0557983333333,6.02611111111111,285.836975
J1903-0848,19.0531308333333,-8.81594444444445,285.7969625
J1903+0925,19.0653277777778,9.43194444444444,285.979916666667
J1903+2225,19.0647083333333,22.4200833333333,285.970625
J1904-0150,19.0820986111111,-1.84236111111111,286.231479166667
J1904+0412,19.0753838888889,4.20163888888889,286.130758333333
J1904+0451,19.0831624444444,4.86526472222222,286.247436666667
J1904+0738,19.0687591666667,7.64769166666667,286.0313875
J1904+0800,19.0676388888889,8.01461111111111,286.014583333333
J1904+1011,19.0673583333333,10.1929444444444,286.010375
J1904-16,19.0791666666667,-16.4130555555556,286.1875
J1905+0154A,19.0876111111111,1.90916666666667,286.314166666667
J1905+0400,19.0911870655556,4.00302305555556,286.367805983333
J1905+0600,19.0845416666667,6.01663888888889,286.268125
J1905+0616,19.0852358333333,6.27130555555556,286.2785375
J1905+0902,19.0887597222222,9.04235833333333,286.331395833333
J1906+0055,19.1,0.916666666666667,286.5
J1906+0414,19.1160536111111,4.24151111111111,286.740804166667
J1906+0649,19.103325,6.83002777777778,286.549875
J1906+0725,19.1,7.41666666666667,286.5
J1906+0746,19.1135722222222,7.77386111111111,286.703583333333
J1906+0912,19.1079055555556,9.21572222222222,286.618583333333
J1906+1854,19.1124194444444,18.9023611111111,286.686291666667
J1907+0249,19.1283416666667,2.82805555555556,286.925125
J1907+0256,19.1166666666667,2.93333333333333,286.75
J1907+0345,19.1207063888889,3.75294444444444,286.810595833333
J1907+05,19.1166666666667,5,286.75
J1907+0534,19.12315,5.58138888888889,286.84725
J1907+0602,19.1318722222222,6.03802777777778,286.978083333333
J1907+0731,19.1318861111111,7.52275,286.978291666667
J1907+0740,19.1289216666667,7.67294444444445,286.933825
J1907+0918,19.1229002777778,9.30854444444445,286.843504166667
J1907+0919,19.1206472222222,9.32225,286.809708333333
J1907+1149,19.1271611111111,11.8269722222222,286.907416666667
J1907+1247,19.1196388888889,12.7933055555556,286.794583333333
J1907-1532,19.11855,-15.5374722222222,286.77825
J1907+4002,19.1262933333333,40.0349194444444,286.8944
J1908+0457,19.1378194444444,4.96138888888889,287.067291666667
J1908+0500,19.1347672222222,5.015125,287.021508333333
J1908+0734,19.1380583333333,7.57065555555556,287.070875
J1908+0839,19.138475,8.66644444444444,287.077125
J1908+0909,19.1353991666667,9.15344444444444,287.0309875
J1908+0916,19.1496555555556,9.27055555555556,287.244833333333
J1908+2351,19.1422055555556,23.8616388888889,287.133083333333
J1909+0616,19.164225,6.28105555555556,287.463375
J1909+0641,19.15807,6.6905,287.37105
J1909+0749,19.1522777777778,7.82555555555555,287.284166666667
J1909+0912,19.1555305555556,9.21491666666667,287.332958333333
J1909+1148,19.15,11.8,287.25
J1909+1450,19.1574888888889,14.8494444444444,287.362333333333
J1909+1859,19.1551677777778,18.9863166666667,287.327516666667
J1909-3744,19.1631768366667,-37.7373278138889,287.44765255
J1910-0112,19.1710277777778,-1.20166666666667,287.565416666667
J1910+0225,19.1695441666667,2.42322222222222,287.5431625
